,tokens,imputed_brand_Apple,imputed_brand_Google,imputed_brand_Missing,target
312,great day sxsw jaloux mention amp new ipad look school bus st day school link,1.0,0.0,0.0,0.0
313,arrive sxsw mention issue resolve die use iphone app cant login rt mention mention we're,1.0,0.0,0.0,0.0
314,sxsw screenburn mention launch client new iphone game travellerarlaunch find link,1.0,0.0,0.0,0.0
315,anyone sxsw want see demo piccraft ipad find,0.0,0.0,1.0,0.0
316,sxsw could spend mention teach theater alone look schedule link,0.0,0.0,1.0,0.0
317,sxsw meet u fado give wristband magically lead beer come say hi link,0.0,0.0,1.0,0.0
318,sxsw want ipad apple's set temporary store check link,1.0,0.0,0.0,0.0
319,overheard sxsw quot ipad relax computer quot agree ipad apple,1.0,0.0,0.0,2.0
320,overheard sxsw interactive quot arg hate iphone want blackberry back quot shock,1.0,0.0,0.0,1.0
321,sxsw meet author host android devs sit pm hilton room ab,0.0,1.0,0.0,0.0
322,mention sxsw quot apple come cool technology one's ever hear go conference quot,1.0,0.0,0.0,1.0
323,sxsw apple set square foot temporary store sxsw sell new ipads test potential traffic link,1.0,0.0,0.0,0.0
324,overheard sxsw quot google launch product people's event quot,0.0,1.0,0.0,0.0
325,nerd bait sxsw apple set open popup shop core sxsw action link,1.0,0.0,0.0,0.0
326,long line sxsw else apple store link,1.0,0.0,0.0,0.0
327,last year sxswi everbody talk ipad year social medium drive revolution year well sxsw,1.0,0.0,0.0,2.0
328,long line apple pop store ipad great marketing apple sxsw,1.0,0.0,0.0,2.0
329,mention google people work people rather people work agileagency sxsw,0.0,1.0,0.0,2.0
330,knackered home playing ipad update iphone timeline smash partytweets can't make go bed sxsw,1.0,0.0,0.0,2.0
331,overheard mdw i'll second quot halfway iphone battery already even board plane sxsw quot amateurhour,1.0,0.0,0.0,1.0
332,technews sxsw apple school marketing expert link tech news apple job co sxsw tech,1.0,0.0,0.0,2.0
333,first day sxsw fun final presentation google doodle googledoodle sxsw,0.0,1.0,0.0,2.0
334,huge line apple store austin sxsw crowd trip get new ipad,1.0,0.0,0.0,2.0
335,ur google aclu party u sxsw,0.0,1.0,0.0,2.0
336,queue apple pop store sxsw link,1.0,0.0,0.0,0.0
337,post dmi house intimate stranger stage get restaurant crowd sit deal wif sxsw link,0.0,0.0,1.0,0.0
338,woman google talk sound like chelsea handler lol sxsw,0.0,1.0,0.0,0.0
339,laugh ipad spent week haul macbook everywhere really want ipad shoulder rub sxsw,1.0,0.0,0.0,2.0
340,sxsw attendee need qr code reader iphone tweet u image badge first get optiscan free,1.0,0.0,0.0,2.0
341,hey sxsw attendee hop line apple store four day til new ipad come,1.0,0.0,0.0,2.0
342,anyone attend google amp aclu party mention sxsw could plz picture thanks sxsw,0.0,1.0,0.0,0.0
343,march austin tx people line sxsw registration apple store,1.0,0.0,0.0,0.0
344,land austin spot google place ad sxsw airport quot ultimate austin pocket guide quot like yelp itouru,0.0,1.0,0.0,0.0
345,take away lego pit replace recharge station sxsw might check price iphone crap samsung android,0.0,1.0,0.0,1.0
346,mention awesome meet mention mention mention stand apple queue sxsw yesterday day lt lt cute,1.0,0.0,0.0,0.0
347,mention bad apple show late qs process poo poos idea leave early even quot i'm creative quot busy gamestorming sxsw,1.0,0.0,0.0,1.0
348,mention bahrain govt turn google earth result people learn govt turn back sxsw,0.0,1.0,0.0,0.0
349,try balance power power need iphone v ipad sxsw g ipad suck quick might go airplane mode,1.0,0.0,0.0,1.0
350,race ballroom see mention marissa mayer sxsw sxswi,0.0,0.0,1.0,0.0
351,iphone battery win sxsw,1.0,0.0,0.0,2.0
352,iphone battery can't keep tweet thanks apple sxsw precommerce,1.0,0.0,0.0,1.0
353,another google wave rt mention interrupt regularly schedule sxsw geek program w big google news link,0.0,1.0,0.0,0.0
354,fun watch ipadmadness rt mention apple open pop store austin sxsw link sxsw,1.0,0.0,0.0,2.0
355,control apple set open popup shop core sxsw action link via mention cc mention,1.0,0.0,0.0,2.0
356,yeah i'll sure gt rt mention mention mention check link sxsw google,0.0,1.0,0.0,0.0
357,celebrate beauty web mention msft ie launch amp play new html game win ipad link sxsw,1.0,0.0,0.0,2.0
358,texas amaze i've meet many influential people work twitter foursquare microsoft even apple sxsw win,1.0,0.0,0.0,0.0
359,woke iphone finish recharge mean get enough sleep last night right sxsw,1.0,0.0,0.0,0.0
360,quiet storm sxsw look forward see google's marissa mayer,0.0,1.0,0.0,0.0
361,company believe nfc google nexus nokia also carriers verifone even apple seem sxsw sxswnfc,0.0,1.0,0.0,0.0
362,mention best thing i've hear weekend sxsw quot give ipad money japan relief need ipad quot mention,1.0,0.0,0.0,1.0
363,ipad good time improve sxsw,1.0,0.0,0.0,2.0
364,cu pacman google singularity sxsw noobs meetup,0.0,1.0,0.0,0.0
365,link go beyond earth hour year share positive action world download earthhour iphone app sxsw,1.0,0.0,0.0,2.0
366,far big sxsw mistake bring iphone ipad charger,1.0,0.0,0.0,0.0
367,google v bing bettersearch bing shot success w structure search potentially high margin cpa model v google sxsw,0.0,1.0,0.0,1.0
368,course bing result good google's seo sxsw qagb,0.0,1.0,0.0,2.0
369,mention black white ipad sxsw ipad question,1.0,0.0,0.0,0.0
370,hootsuite blog social medium dashboard hootsuite mobile sxsw update iphone blackberry amp android link,0.0,1.0,0.0,0.0
371,hootsuite blog social medium dashboard hootsuite mobile sxsw update iphone blackberry amp android link,0.0,1.0,0.0,0.0
372,hoot new blog post hootsuite mobile sxsw update iphone blackberry amp android link,0.0,1.0,0.0,0.0
373,anyone bring ipad v computer sxsw,1.0,0.0,0.0,0.0
374,impulsive buy friend sxsw gt one selling st gen gb g ipad,1.0,0.0,0.0,2.0
375,mention buy new ipad's mention geekdate apple sxsw ipad,1.0,0.0,0.0,2.0
376,someone's buying present rt mention apple open pop store austin sxsw link,1.0,0.0,0.0,2.0
377,nice find rsq's mention link sxsw ipad app,1.0,0.0,0.0,2.0
378,south southwest panel illustrate pic sometimes best link news ogilvy sxsw trend cyber iphone,1.0,0.0,0.0,0.0
379,google calendar's saturday night giant overlap sxsw party,0.0,1.0,0.0,0.0
380,quot google canadian tuxedo lose hour quot sxsw,0.0,1.0,0.0,2.0
381,anyone make cooler rt mention mention launch quot groupon live social type quot reward sxsw link,0.0,0.0,1.0,0.0
382,excite wait rt mention apple open temporary store downtown austin sxsw amp ipad launch link,1.0,0.0,0.0,2.0
383,great certain meeting rt mention hello holler gram new ipad app link hollergram sxsw,1.0,0.0,0.0,2.0
384,dont miss charles chen android chromeos access sxsw mention google booth exhibit hall mention pm sxsw,0.0,1.0,0.0,2.0
385,reminder charles chen talk android chromeos access today mention pm mention google booth exhibit hall sxsw,0.0,1.0,0.0,0.0
386,tomorrow charles chen speak android chromeos access mention google booth exhibit hall mention pm sxsw,0.0,1.0,0.0,0.0
387,group chat apps sxsw tell l two apps yet avail android point i'll need phone apps,0.0,1.0,0.0,0.0
388,remember chime tweet nasatweetup experience pm pm central time sxsw session link,0.0,0.0,1.0,0.0
389,daily chord tuesday march hacker discover google's music servicestory rollin link sxsw music news,0.0,1.0,0.0,0.0
390,daily chord tuesday march hacker discover google's music servicestory roll stone mo link sxsw,0.0,1.0,0.0,0.0
391,google circle austin sxsw link,0.0,1.0,0.0,0.0
392,google circle sxsw link ht mention maybe they're reconsider shape,0.0,1.0,0.0,0.0
393,google circle buzz corner round might find today link sxsw google,0.0,1.0,0.0,0.0
394,google circle rt mention we're launching product sxsw we're plenty else,0.0,1.0,0.0,0.0
395,austin classic miss sxsw blog com twitter iphone pm,1.0,0.0,0.0,0.0
396,tool collaboration across boundary google webex dropbox whiteboarding basecamp join ipad sxsw evolvingworkplace,0.0,1.0,0.0,0.0
397,try collaborate sxsw event friends google calendar plancast,0.0,1.0,0.0,0.0
398,sxsw come hear speak min design ipad interface new navigation schema ballrm uxdes mention,1.0,0.0,0.0,0.0
399,ipad come sxsw guess apple's pretty desperate give attention,1.0,0.0,0.0,1.0
400,come sxsw sure download sxsw go app schedule location event link,1.0,0.0,0.0,2.0
401,seriously consider leave macbook pro home fly solo ipad week think make work sxsw,1.0,0.0,0.0,2.0
402,among cool goofy thing i've spy sxsw today ipad case make look like etchnsketch grow game tug war,1.0,0.0,0.0,0.0
403,wish could mention mention mention party sxsw instead homework tomorrow,0.0,0.0,1.0,0.0
404,could find mention sxsw he's probably fit ipad,1.0,0.0,0.0,0.0
405,check coyne pr update sxsw link via mention,0.0,0.0,1.0,0.0
406,crazy look around sxsw realize last year one ipad sxsw,1.0,0.0,0.0,0.0
407,crazy big crowd sxsw mention apple store sxsw link,1.0,0.0,0.0,0.0
408,u read article google say rumor mention launch major new social network call circle link sxsw,0.0,1.0,0.0,0.0
409,sxsw l mention iphone amp come uj booth acc hall snap pic amp send em u fightthepaddle link,1.0,0.0,0.0,0.0
410,shipment daily follow mention appleatxdt update rt mention pop apple store seem pop ipad sxsw,1.0,0.0,0.0,1.0
411,day i'm tired hold ipad week death happy death sxsw,1.0,0.0,0.0,0.0
412,beautiful day austin come grab slice two check google get deal sxswi sxsw,0.0,1.0,0.0,0.0
413,four day ipad sxsw weekend battlela,1.0,0.0,0.0,2.0
414,iphone dead find secret batphone sxsw,1.0,0.0,0.0,1.0
415,google debut new selective social network today sxsw mention link google circle,0.0,1.0,0.0,0.0
416,try decide session attend sxsw marissa meyer mention later today give,0.0,0.0,1.0,0.0
417,excellent deck rt mention nth time lucky google's new social network launch maybe link sxsw,0.0,1.0,0.0,0.0
418,quot default state user leisurely contemplative quot mention ipad sxsw,0.0,0.0,1.0,0.0
419,mobile definitely hot topic year every session stand room next lesson learn build netflix iphone app sxsw,1.0,0.0,0.0,0.0
420,apple deliberately choose march ipad availability know large chunk customer base sxsw,1.0,0.0,0.0,0.0
421,google tv demo league extraordinary hacker cool stuff like web apps tv google sxsw lxh,0.0,1.0,0.0,2.0
422,best ipad design big chunky element generous space clarity trump density tap quality trump tap quantity tapworthy sxsw,1.0,0.0,0.0,2.0
423,attend design ipad interface new navigation schema w mention great stuff far sxsw,1.0,0.0,0.0,2.0
424,attend design ipad interface new navigation schema akqa's lynn teo ballroom yes hire sxsw,1.0,0.0,0.0,0.0
425,check design android sxsw link sxsw uxamandroid,0.0,1.0,0.0,0.0
426,check design ipad interface new navigation schema sxsw uxdes,1.0,0.0,0.0,0.0
427,check design ipad interface new navigation schema sxsw link sxsw uxdes,1.0,0.0,0.0,0.0
428,head design ipad interface new navigation schema sxsw link sxsw uxdes,1.0,0.0,0.0,0.0
429,take design ipad interface new navigation schema sxsw link sxsw uxdes,1.0,0.0,0.0,0.0
430,adobe develop engine essentially convert swf file jquery html exist flash file portable ipad sxsw,0.0,0.0,1.0,0.0
431,i'm developer awesome name event rt mention join league extraordinary h ckers sxsw link,0.0,0.0,1.0,0.0
432,behaviour diff lot phone call use ipad laptop notsomuch mobile internet sxsw,0.0,0.0,1.0,0.0
433,lovin digital mention band sings iphone amp play guitar app fan record vids ipad cnn digital cnngrill sxsw sxswi,1.0,0.0,0.0,2.0
434,barry diller think ipad content nut mention sxsw mention link mention,1.0,0.0,0.0,1.0
435,really need another big social network right thanks sxsw google link,0.0,1.0,0.0,2.0
436,q u think google's check offer test sxsw link smccolumbus,0.0,1.0,0.0,0.0
437,japan docomo introduce mobile apps six year apple come app store jpmobilesummit sxsw,1.0,0.0,0.0,1.0
438,time apple store sxsw open pull ipad trigger,1.0,0.0,0.0,0.0
439,sxsw forget come privacybootcamp startup mention mention mention mention link,0.0,0.0,1.0,0.0
440,sxsw forget come privacybootcamp startup mention mention mention mention acc abc cst,0.0,0.0,1.0,0.0
441,bad button rt mention know sxsw time abnormal amount app update iphone,1.0,0.0,0.0,0.0
442,web devs wait line ipad sxsw signup new relic use promo sxsw eligible win one link,1.0,0.0,0.0,0.0
443,mention download free track sxsw music sampler available mention store today link,0.0,0.0,1.0,0.0
444,mention download free track sxsw music sampler available mention store today link,0.0,0.0,1.0,0.0
445,mention download free track sxsw music sampler available mention store today link fb,0.0,0.0,1.0,0.0
446,mention downloadfree track sxsw music sampler available mention link green lady killer,0.0,0.0,1.0,0.0
447,guess draw big crowd sxsw mention chimp could work iphone sorry mention,1.0,0.0,0.0,0.0
448,jeez guy dunno apple pop gold's gym u realize un job aesthetic sxsw apple,1.0,0.0,0.0,1.0
449,anyone else use hashable network sxsw week try android version,0.0,1.0,0.0,0.0
450,mention enjoy sxsw ride anywhere austin download groundlink app link booth,0.0,0.0,1.0,0.0
451,mention enjoy sxsw ride anywhere austin dwnld groundlink app link booth,0.0,0.0,1.0,0.0
452,even begin apple win sxsw link via mention mention,1.0,0.0,0.0,0.0
453,even begin apple win sxsw link tc apple,1.0,0.0,0.0,2.0
454,even begin apple win sxsw link mention,1.0,0.0,0.0,2.0
455,even begin apple win sxsw link open temporary store downtown austin support ipad launch genius,1.0,0.0,0.0,2.0
456,even begin apple win sxsw past week major dilemma link,1.0,0.0,0.0,0.0
457,even begin apple win sxsw techcrunch link ipad,1.0,0.0,0.0,2.0
458,even begin apple win sxsw link,1.0,0.0,0.0,2.0
459,even begin apple win sxsw link,1.0,0.0,0.0,2.0
460,even begin apple win sxsw link,1.0,0.0,0.0,2.0
461,even begin apple win sxsw link mention mention,1.0,0.0,0.0,2.0
462,even begin apple win sxsw link via mention mention mention,1.0,0.0,0.0,2.0
463,even begin apple win sxsw link mention,1.0,0.0,0.0,2.0
464,even begin apple win sxsw link via mention,1.0,0.0,0.0,2.0
465,even begin apple win sxsw link gt gonna get sum via mention,1.0,0.0,0.0,2.0
466,even begin apple win sxsw techcrunch link sxsw,1.0,0.0,0.0,2.0
467,even begin apple win sxsw link lt lt win big sxsw,1.0,0.0,0.0,2.0
468,even begin apple win sxsw link apple ipad pm sxsw,1.0,0.0,0.0,2.0
469,even begin apple win sxsw link apple ipad sxsw tc,1.0,0.0,0.0,2.0
470,even begin apple win sxsw link apple sxsw,1.0,0.0,0.0,2.0
471,even begin apple win sxsw link tc apple ipad sxsw,1.0,0.0,0.0,2.0
472,even begin apple win sxsw link via mention apple sxsw,1.0,0.0,0.0,2.0
473,even begin apple win sxsw link via mention mention apple sxsw,1.0,0.0,0.0,2.0
474,badgeless event free drink mention head free google sponsor happy hour semantic web austin mention fogo de ch sxsw,0.0,1.0,0.0,2.0
475,best swag ever thank mention charge iphone thanks sxsw link,1.0,0.0,0.0,2.0
476,thanks everyone make great day shop today austin come see u tomorrow link sxsw,0.0,0.0,1.0,0.0
477,thanks everyone come today good luck win ipad stop tomorrow chance win sxsw,1.0,0.0,0.0,0.0
478,time everything ipad brand winner sxsw mention link pnid sxsw,1.0,0.0,0.0,2.0
479,hey sxsw exhibitor capture booth experience retrollect disc popular disc win ipad link,1.0,0.0,0.0,2.0
480,sq see facebook google competition via mention checkins sxsw,0.0,1.0,0.0,0.0
481,sxsw fantastic schedule app iphone bummer still crackberry,1.0,0.0,0.0,2.0
482,photo far best sxsw accessory ipad follow closely margarita link,1.0,0.0,0.0,2.0
483,one fav photo sxsw far mention amp mention google sxsw link,0.0,1.0,0.0,2.0
484,watch fb big brother rt mention google launch major new social network call circle possibly today link sxsw,0.0,1.0,0.0,0.0
485,think fell bit love google today thanks throw nerd party speakeasy sxsw,0.0,1.0,0.0,2.0
486,way figure ipad good replacement make sxsw year,1.0,0.0,0.0,2.0
487,dslr film discussion moderate guy kawasaki apple fame pack house sxsw,1.0,0.0,0.0,0.0
488,get sxsw film red carpet coverage mention cw austin star mandy dugan group get app link,0.0,0.0,1.0,0.0
489,need find good sxsw stream follow inane ipad tweet surely southby,1.0,0.0,0.0,1.0
490,mention find stupid stupid game ipad currently special sxsw sale link,1.0,0.0,0.0,0.0
491,rt find hot spot mention w mention hot spot sxsw app wp link iphone link,1.0,0.0,0.0,2.0
492,try find apple pop store sxsw widfy,1.0,0.0,0.0,0.0
